ID,Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
16677,516,1525,Justine Lerond,76,75,75,67,79,41,74,40,42,11,11,50,10,9,19,31,13,14,26,21,16,13,38,45,73,17,41,13,12,15,14,11,63,32,68,29,GK,2,1,Right,"169cm / 5'7""",74kg / 163lb,,24,France,Arkema PL,Montpellier,"Far Reach, Far Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/justine-lerond/269959,75.0,75.0,67.0,74.0,79.0
16678,517,1525,Li Mengwen,76,57,55,72,67,78,63,57,57,66,59,49,58,39,44,67,75,48,78,75,52,62,61,71,76,74,64,78,76,76,80,79,74,66,64,52,RB,3,2,Right,"166cm / 5'5""",56kg / 123lb,LB,29,China PR,Barclays WSL,Brighton,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/li-mengwen/247116,,,,,
16679,518,1525,Kethna Louis,76,87,70,67,78,72,81,85,89,75,71,71,72,67,47,67,68,47,72,61,65,78,82,68,75,79,70,75,64,72,71,74,88,70,88,75,LB,2,3,Left,"170cm / 5'7""",68kg / 150lb,RW,28,Haiti,Arkema PL,Montpellier,"Long Throw, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kethna-louis/265894,,,,,
16680,519,1525,Sylwia Matysik,76,66,57,66,63,78,73,60,70,38,54,70,55,55,58,59,69,64,75,50,62,59,59,68,76,68,66,78,74,79,80,76,77,73,72,74,RB,3,2,Right,"172cm / 5'8""",62kg / 137lb,CB,27,Poland,GPFBL,1. FC Köln,"Anticipate, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sylwia-matysik/264930,,,,,
16681,520,1525,Haley McCutcheon,76,62,54,70,70,75,66,63,62,58,43,70,67,39,47,56,74,60,79,68,67,70,56,71,71,76,68,74,65,75,78,79,69,79,64,56,RB,3,3,Right,"168cm / 5'6""",56kg / 123lb,"CDM, CM",28,United States,NWSL,Orlando Pride,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/haley-mc-cutcheon/243262,,,,,
16682,521,1525,Falone Meffometou,76,65,56,67,72,77,74,69,61,60,52,59,65,42,53,55,71,47,76,66,61,73,73,76,75,70,72,80,72,78,76,78,81,70,77,69,LB,4,3,Right,"163cm / 5'4""",64kg / 141lb,RB,34,Cameroon,Arkema PL,FC Fleury 91,"Long Throw, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/falone-meffometou/246568,,,,,
16683,522,1525,Jacqueline Meißner,76,64,54,69,68,78,69,60,67,55,53,64,50,45,55,64,63,51,74,77,63,60,72,87,76,75,69,78,73,81,76,79,74,67,69,71,CB,2,2,Right,"168cm / 5'6""",60kg / 132lb,LB,30,Germany,GPFBL,SGS Essen,"Anticipate, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jacqueline-mei-ner/265039,,,,,
16684,523,1525,Emily Menges,76,56,42,59,67,80,71,58,55,44,44,42,40,36,41,55,49,31,70,62,48,64,58,50,74,73,78,80,76,83,79,74,79,68,75,62,CB,2,2,Right,"170cm / 5'7""",57kg / 126lb,,32,United States,NWSL,Bay FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emily-menges/267222,,,,,
16685,524,1525,Yuka Momiki,76,78,74,70,77,45,56,77,79,78,77,73,68,75,60,75,70,65,68,73,68,80,65,89,65,76,75,50,60,57,30,28,70,78,57,24,RM,4,3,Left,"153cm / 5'0""",49kg / 108lb,"CM, RW",28,Japan,Barclays WSL,Leicester City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yuka-momiki/245834,,,,,
16686,525,1525,Olivia Moultrie,76,68,74,75,75,66,56,69,67,76,78,70,73,59,65,75,71,67,79,75,69,77,64,69,76,76,68,73,53,64,70,59,53,76,43,62,CM,3,4,Right,"170cm / 5'7""",60kg / 132lb,LM,18,United States,NWSL,Portland Thorns,Incisive Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/olivia-moultrie/267223,,,,,
16687,526,1525,Maelys Mpome,76,72,37,64,65,76,79,69,74,41,33,53,31,35,36,52,56,32,80,69,56,65,59,34,73,69,75,71,75,75,81,72,84,69,83,78,CB,3,2,Right,"180cm / 5'11""",69kg / 152lb,RB,21,France,Arkema PL,Montpellier,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maelys-mpome/265850,,,,,
16688,527,1525,Jessica Naz,76,82,74,66,82,43,66,84,81,82,74,78,73,74,60,68,60,51,77,52,67,85,79,77,71,83,75,47,65,41,39,29,78,71,66,58,ST,4,3,Right,"165cm / 5'5""",54kg / 119lb,"CAM, LM",23,England,Barclays WSL,Spurs,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jessica-naz/265258,,,,,
16689,528,1525,Nadine Noordam,76,69,64,68,72,54,71,71,67,78,68,59,62,40,59,75,40,57,80,78,42,73,64,65,73,77,63,78,41,30,68,44,62,77,70,67,CM,3,3,Right,"166cm / 5'5""",57kg / 126lb,RB,26,Holland,Nederland Vrouwen Liga,Ajax,"First Touch, Incisive Pass, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nadine-noordam/275969,,,,,
16690,529,1525,Selina Ostermeier,76,39,50,61,66,77,75,37,40,39,52,59,39,29,64,60,31,39,78,70,53,67,62,72,73,65,64,76,79,78,78,75,75,63,80,77,CB,3,2,Right,"177cm / 5'10""",61kg / 134lb,RB,25,Germany,GPFBL,Leverkusen,"Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/selina-ostermeier/265052,,,,,
16691,530,1525,Célina Ould Hocine,76,65,53,64,67,77,71,62,68,39,57,54,53,38,41,42,68,38,77,65,68,65,46,67,74,76,66,77,70,79,79,76,74,64,72,75,CB,3,3,Right,"167cm / 5'6""",55kg / 121lb,CDM,22,France,Arkema PL,Paris FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/celina-ould-hocine/264959,,,,,
16692,531,1525,Ella Palis,76,65,69,71,73,75,75,63,67,71,67,79,72,51,51,71,56,52,80,78,60,73,75,77,76,72,74,81,55,76,79,69,68,90,71,67,CM,3,3,Right,"164cm / 5'5""",56kg / 123lb,CDM,25,France,Arkema PL,Montpellier,"Anticipate, Power Shot, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ella-palis/265859,,,,,
16693,532,1525,Anja Pfluger,76,35,65,75,74,72,67,34,36,77,66,59,66,63,63,79,67,66,79,76,67,76,63,65,74,78,70,76,51,76,72,70,54,71,66,68,CM,3,3,Right,"162cm / 5'4""",57kg / 126lb,CDM,30,Germany,GPFBL,SGS Essen,"Incisive Pass, Intercept, Relentless, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anja-pfluger/265085,,,,,
16694,533,1525,Seraina Piubel,76,67,70,73,76,43,56,68,66,76,75,65,72,45,60,75,73,50,79,73,48,79,63,58,72,81,60,32,44,27,65,45,56,51,58,55,CAM,3,3,Right,"168cm / 5'6""",60kg / 132lb,"ST, RM",24,Switzerland,Schweizer Damen Liga,FC Zürich,"Relentless, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/seraina-piubel/273404,,,,,
16695,534,1525,Macarena Portales,76,82,74,70,79,41,72,83,81,80,73,75,75,65,69,70,65,69,75,65,72,80,89,75,70,77,70,40,55,35,45,35,75,79,69,70,LW,4,4,Right,"162cm / 5'4""",54kg / 119lb,"RW, LM",26,Spain,Liga F,Levante Badalona,"Quick Step, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/macarena-portales/272099,,,,,
16696,535,1525,Julie Rabanne,76,72,73,76,74,73,72,70,74,77,72,76,75,60,67,75,76,73,78,74,66,75,68,65,73,76,75,72,73,71,76,70,82,75,77,55,RB,4,3,Right,"153cm / 5'0""",57kg / 126lb,"RM, LM",35,France,Arkema PL,FC Nantes,"Flair, Long Ball Pass, Long Throw, Technical, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julie-rabanne/265952,,,,,
16697,536,1525,Katelyn Rowland,76,76,76,73,76,35,77,39,30,11,11,55,14,6,25,34,8,9,28,25,9,12,46,54,70,16,38,8,11,13,15,13,63,38,68,17,GK,2,1,Right,"180cm / 5'11""",64kg / 141lb,,30,United States,NWSL,Bay FC,"Cross Claimer, Far Reach",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/katelyn-rowland/267244,76.0,76.0,73.0,77.0,76.0
16698,537,1525,Elin Rubensson,76,85,62,70,78,76,67,83,87,70,70,47,53,50,86,73,60,57,76,75,60,76,87,89,74,78,78,72,64,80,78,79,74,79,56,77,CDM,3,3,Right,"166cm / 5'5""",60kg / 132lb,"CM, RB",31,Sweden,NWSL,Houston Dash,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elin-rubensson/226988,,,,,
16699,538,1525,Abby Smith,76,75,76,71,77,39,76,33,47,11,7,53,11,10,12,38,16,12,21,21,14,11,36,46,70,15,47,8,15,10,16,13,47,24,34,19,GK,2,1,Right,"173cm / 5'8""",66kg / 146lb,,30,United States,NWSL,NJ/NY Gotham,1v1 Close Down,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/abby-smith/243771,75.0,76.0,71.0,76.0,77.0
16700,539,1525,Alice Sombath,76,69,37,65,65,78,69,66,72,53,33,49,31,33,32,48,70,29,77,63,66,59,66,63,76,73,65,75,75,78,80,76,77,63,70,70,RB,3,3,Right,"167cm / 5'6""",60kg / 132lb,CB,20,France,Arkema PL,OL,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alice-sombath/265092,,,,,
16701,540,1525,Becky Spencer,76,76,76,67,71,43,79,42,45,9,16,50,13,12,24,57,18,17,31,35,15,19,32,51,73,26,58,11,9,10,15,15,62,25,65,22,GK,2,1,Right,"167cm / 5'6""",57kg / 126lb,,33,Jamaica,Barclays WSL,Spurs,"Deflector, Far Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/becky-spencer/265254,76.0,76.0,67.0,79.0,71.0
16702,541,1525,Jasmyne Spencer,76,82,56,70,75,72,79,84,80,64,47,72,60,58,43,64,74,56,75,69,66,72,79,90,76,75,81,79,55,78,68,73,84,68,87,71,RB,3,3,Right,"155cm / 5'1""",60kg / 132lb,LB,34,United States,NWSL,Angel City FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jasmyne-spencer/267373,,,,,
16703,542,1525,Greta Stegemann,76,53,49,65,64,76,78,40,63,40,44,70,44,32,60,61,45,64,78,69,50,62,45,78,71,68,68,75,80,77,76,75,78,70,82,76,CB,2,2,Right,"171cm / 5'7""",64kg / 141lb,,23,Germany,GPFBL,SC Freiburg,"Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/greta-stegemann/265060,,,,,
16704,543,1525,Samantha Steuerwald,76,55,50,63,65,76,79,43,65,32,50,64,43,41,57,50,53,36,78,68,54,61,59,72,69,69,71,74,77,75,79,76,78,73,82,79,CB,2,2,Right,"173cm / 5'8""",63kg / 139lb,CM,25,Germany,GPFBL,SC Freiburg,"Bruiser, Intercept, Long Ball Pass, Long Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/samantha-steuerwald/265079,,,,,
16705,544,1525,Esther Sullastres,76,77,72,74,75,48,78,50,46,11,17,56,14,17,28,22,12,14,22,20,12,20,58,65,69,21,21,18,13,29,15,16,58,41,49,17,GK,3,1,Right,"175cm / 5'9""",58kg / 128lb,,31,Spain,Liga F,Sevilla FC,Far Throw,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/esther-sullastres/228630,77.0,72.0,74.0,78.0,75.0
16706,545,1525,Eveliina Summanen,76,48,67,73,74,74,81,39,55,76,65,78,68,47,56,73,64,46,82,76,67,75,65,76,70,75,73,72,70,69,82,70,72,80,86,73,CM,3,3,Right,"172cm / 5'8""",65kg / 143lb,CDM,26,Finland,Barclays WSL,Spurs,"Aerial, Bruiser, Incisive Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/eveliina-summanen/266598,,,,,
16707,546,1525,Elisabeth Terland,76,78,77,70,76,35,69,77,78,74,80,77,76,70,65,71,69,52,74,67,61,77,76,72,74,75,69,24,74,25,40,37,83,71,71,59,ST,4,3,Right,"171cm / 5'7""",63kg / 139lb,,23,Norway,Barclays WSL,Manchester Utd,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elisabeth-terland/266254,,,,,
16708,547,1525,Lindsey Thomas,76,90,75,67,74,42,67,88,92,78,76,71,76,71,70,67,61,63,74,61,57,75,66,66,74,76,69,35,78,36,42,34,88,70,68,55,ST,3,3,Right,"171cm / 5'7""",57kg / 126lb,RW,29,France,Calcio A Femminile,Juventus,"Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lindsey-thomas/266962,,,,,
16709,548,1525,Aïssatou Tounkara,76,64,35,56,62,78,77,67,62,35,32,43,31,36,41,37,42,30,75,74,33,59,52,64,73,66,76,74,73,80,81,76,83,70,81,73,CB,2,2,Right,"174cm / 5'9""",60kg / 132lb,,29,France,Arkema PL,Paris SG,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aissatou-tounkara/236648,,,,,
16710,549,1525,Aïssata Traoré,76,82,73,70,77,42,75,79,84,78,76,68,72,64,69,76,69,58,73,61,64,76,85,70,75,77,77,35,81,43,36,32,89,77,72,75,LM,3,3,Right,"172cm / 5'8""",59kg / 130lb,"ST, LW",27,Mali,Arkema PL,FC Fleury 91,"Aerial, Quick Step, Relentless, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aissata-traore/267660,,,,,
16711,550,1525,Danielle Turner,76,63,51,71,65,77,73,59,67,54,46,60,52,48,52,58,72,69,78,71,65,59,65,60,75,73,58,76,76,79,77,76,76,79,67,78,CB,3,2,Left,"170cm / 5'7""",58kg / 128lb,LB,33,England,Barclays WSL,Aston Villa,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danielle-turner/265332,,,,,
16712,551,1525,Ashleigh Weerden,76,81,72,68,80,34,64,83,79,79,73,72,69,65,72,69,71,60,69,62,65,81,84,93,69,79,72,40,56,38,24,22,74,74,64,49,LW,3,4,Left,"152cm / 5'0""",50kg / 110lb,"LB, LM",25,Holland,Barclays WSL,Crystal Palace,"Flair, Jockey, Technical, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ashleigh-weerden/247792,,,,,
16713,552,1525,Jessica Wik,76,76,33,66,64,72,76,77,75,45,30,39,27,25,54,60,76,50,70,55,65,58,80,75,75,63,74,69,68,71,77,74,77,85,69,81,RB,3,3,Right,"166cm / 5'5""",62kg / 137lb,CB,32,Sweden,Sverige Liga,FC Rosengård,"Block, Bruiser",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jessica-wik/226976,,,,,
16714,553,1525,Rachel Williams,76,63,77,64,74,45,72,61,64,85,76,80,75,79,63,65,54,56,76,53,61,76,56,65,69,78,75,42,78,39,45,34,80,70,73,70,ST,3,3,Right,"169cm / 5'7""",68kg / 150lb,,36,England,Barclays WSL,Manchester Utd,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rachel-williams/265263,,,,,
16715,554,1525,Lynn Wilms,76,75,51,70,70,73,73,76,74,67,45,61,54,50,42,63,77,53,72,70,68,65,73,69,72,75,70,78,58,73,73,75,75,77,72,70,RB,3,2,Right,"176cm / 5'9""",68kg / 150lb,LB,23,Holland,GPFBL,VfL Wolfsburg,"Aerial, Anticipate, Incisive Pass, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lynn-wilms/253417,,,,,
16716,555,1525,Juliane Wirtz,76,46,68,71,71,72,72,43,49,76,69,61,73,58,60,78,55,61,78,77,59,72,65,71,76,72,67,78,58,68,79,64,63,73,72,71,CM,3,3,Right,"173cm / 5'8""",61kg / 134lb,CAM,23,Germany,GPFBL,SV Werder Bremen,Relentless,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/juliane-wirtz/264921,,,,,
16717,556,1888,Angelina,75,72,68,74,78,48,65,73,72,73,63,74,72,71,58,72,74,65,77,75,72,78,77,82,79,79,69,48,57,48,45,46,67,74,59,68,CAM,4,4,Right,"164cm / 5'5""",58kg / 128lb,CDM,24,Brazil,NWSL,Orlando Pride,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/angelina/267199,,,,,
16718,557,1888,Arene Altonaga,75,63,57,65,71,74,68,60,65,71,52,65,61,37,51,77,37,44,77,74,45,70,56,67,81,75,77,77,50,70,82,77,61,76,64,71,CM,2,2,Right,"159cm / 5'3""",53kg / 117lb,,31,Spain,Liga F,SD Eibar,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/arene-altonaga/275581,,,,,
16719,558,1888,Carla Armengol,75,80,72,75,73,56,65,81,79,71,75,69,77,59,55,71,70,79,81,70,74,74,79,69,69,72,66,60,69,55,55,40,79,69,68,50,RM,3,4,Right,"164cm / 5'5""",53kg / 117lb,"ST, RW",26,Spain,Liga F,Real Betis,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/carla-armengol/272259,,,,,
16720,559,1888,Jordan Baggett,75,77,72,71,75,55,56,78,76,81,74,68,75,45,68,78,53,67,79,77,47,76,68,73,77,78,68,64,52,42,68,44,66,59,55,53,CM,3,3,Right,"168cm / 5'6""",59kg / 130lb,CAM,27,United States,NWSL,Rac. Louisville,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordan-baggett/267505,,,,,
16721,560,1888,Jill Baijings,75,68,73,73,77,64,64,64,72,74,73,67,82,67,64,75,74,66,74,67,70,79,72,78,71,77,65,71,53,59,68,62,63,71,64,56,CAM,4,3,Left,"168cm / 5'6""",58kg / 128lb,CM,23,Holland,Barclays WSL,Aston Villa,"Finesse Shot, Technical, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jill-baijings/264876,,,,,
16722,561,1888,Nicole Barnhart,75,71,80,78,65,35,81,37,31,10,17,59,12,10,40,36,15,13,21,27,12,11,44,57,67,15,46,17,14,15,17,18,49,28,41,19,GK,2,1,Right,"178cm / 5'10""",68kg / 150lb,,42,United States,NWSL,Washington Spirit,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicole-barnhart/226339,71.0,80.0,78.0,81.0,65.0
16723,562,1888,Inès Benyahia,75,72,74,73,76,63,68,72,72,77,75,73,72,68,70,74,69,69,76,69,72,77,73,64,75,79,73,69,72,48,72,62,81,70,73,48,ST,3,3,Right,"175cm / 5'9""",63kg / 139lb,CM,21,France,Arkema PL,OL,Incisive Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ines-benyahia/264944,,,,,
16724,563,1888,Klára Cahynová,75,54,37,70,62,76,77,55,54,45,35,35,40,37,50,55,75,39,80,75,62,50,68,62,60,77,75,77,84,75,77,70,86,71,82,70,CDM,2,2,Right,"178cm / 5'10""",66kg / 146lb,CM,30,Czech Republic,Liga F,Real Sociedad,"Aerial, Anticipate",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/klara-cahynova/272054,,,,,
16725,564,1888,Mickaëlla Cardia,75,81,69,70,81,42,62,83,79,72,67,73,72,62,62,69,65,59,75,65,88,80,92,84,72,82,73,41,58,43,40,35,74,66,63,53,LM,3,4,Left,"160cm / 5'3""",55kg / 121lb,"RM, LW",24,France,Arkema PL,Havre AC,"Flair, Quick Step, Technical, Trickster, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mickaella-cardia/265865,,,,,
16726,565,1888,Marta Carro,75,66,67,62,69,75,76,63,69,75,69,72,70,31,51,70,31,59,78,70,27,65,76,68,65,74,65,75,72,75,77,71,79,81,76,70,CDM,3,2,Right,"177cm / 5'10""",68kg / 150lb,CB,33,Spain,Liga F,Valencia CF,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marta-carro/242795,,,,,
16727,566,1888,Estelle Cascarino,75,67,40,65,64,77,70,66,68,40,36,55,33,39,46,50,67,31,75,70,58,59,58,67,72,70,67,77,72,75,79,77,76,66,70,73,CB,2,2,Left,"161cm / 5'3""",52kg / 115lb,LB,27,France,Calcio A Femminile,Juventus,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/estelle-cascarino/256094,,,,,
16728,567,1888,Janice Cayman,75,56,75,78,79,75,68,53,59,81,71,77,79,72,77,79,78,78,81,69,74,80,76,68,78,81,80,76,74,75,75,72,74,62,72,66,RB,4,3,Right,"167cm / 5'6""",61kg / 134lb,RM,35,Belgium,Barclays WSL,Leicester City,Whipped Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/janice-cayman/261785,,,,,
16729,568,1888,Simone Charley,75,75,75,70,71,43,71,76,74,75,76,74,75,74,65,69,61,69,79,68,58,70,61,55,75,76,77,42,79,37,38,37,85,71,69,71,ST,3,3,Right,"173cm / 5'8""",64kg / 141lb,RM,29,United States,NWSL,Orlando Pride,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/simone-charley/267365,,,,,
16730,569,1888,Kyra Cooney-Cross,75,75,74,74,74,69,70,73,76,79,74,71,76,74,66,77,63,68,78,79,72,71,77,83,77,76,72,74,53,74,67,64,68,82,66,66,CDM,3,3,Right,"164cm / 5'5""",58kg / 128lb,CM,22,Australia,Barclays WSL,Arsenal,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kyra-cooney-cross/262866,,,,,
16731,570,1888,Deja Davis,75,50,49,52,62,76,81,64,38,43,46,63,39,38,70,44,41,36,64,59,45,65,34,52,72,68,63,76,79,75,78,73,87,78,86,71,CB,3,2,Right,"173cm / 5'8""",69kg / 152lb,,29,United States,Arkema PL,Paris FC,"Block, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/deja-davis/269208,,,,,
16732,571,1888,María De Alharilla,75,53,53,72,73,77,77,52,54,69,50,62,47,40,71,59,80,62,76,74,69,72,69,81,77,75,72,82,71,81,75,70,76,70,80,80,RB,3,3,Right,"164cm / 5'5""",51kg / 112lb,,33,Spain,Liga F,Levante UD,"Bruiser, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maria-de-alharilla/272014,,,,,
16733,572,1888,Léa Declercq,75,65,69,74,74,72,73,61,68,64,69,71,73,55,67,69,72,81,78,73,68,74,69,78,69,76,72,74,51,74,76,70,66,80,72,70,CDM,3,3,Right,"168cm / 5'6""",62kg / 137lb,"CM, CAM",29,France,Arkema PL,Dijon FCO,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lea-declercq/265878,,,,,
16734,573,1888,Meggie Dougherty Howard,75,64,63,66,74,73,73,65,63,68,65,57,67,55,62,70,42,51,79,76,48,75,61,75,73,78,72,76,61,76,72,68,70,79,70,75,CM,3,3,Right,"165cm / 5'5""",57kg / 126lb,CDM,29,United States,NWSL,Angel City FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/meggie-dougherty-howard/267298,,,,,
16735,574,1888,Gemma Evans,75,40,47,60,62,77,75,33,45,54,41,63,45,42,47,56,40,52,70,72,52,58,53,67,70,65,77,80,76,78,76,74,71,78,74,77,CB,3,2,Left,"170cm / 5'7""",59kg / 130lb,,28,Wales,Barclays WSL,Liverpool,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gemma-evans/265350,,,,,
16736,575,1888,Hélène Fercocq,75,53,47,65,64,77,76,36,67,49,44,57,48,38,45,64,47,44,76,74,55,62,63,51,73,69,66,75,76,77,78,76,72,81,75,73,CB,3,2,Right,"176cm / 5'9""",60kg / 132lb,CDM,26,France,Arkema PL,En Avant Guingamp,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/helene-fercocq/265875,,,,,
16737,576,1888,Charlotte Fernandes,75,60,53,68,68,73,67,56,64,57,47,71,49,43,52,59,75,46,76,59,65,63,66,70,75,75,68,80,63,72,73,75,65,71,62,73,RB,3,3,Right,"167cm / 5'6""",56kg / 123lb,,31,France,Arkema PL,FC Fleury 91,Slide Tackle,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/charlotte-fernandes/265833,,,,,
16738,577,1888,Aïrine Fontaine,75,73,71,70,77,41,61,77,69,73,71,68,77,61,57,69,72,55,74,66,58,78,77,60,72,80,69,37,46,44,41,35,66,66,63,49,LM,2,3,Left,"168cm / 5'6""",61kg / 134lb,LW,20,France,Arkema PL,FC Fleury 91,"Flair, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/airine-fontaine/268261,,,,,
16739,578,1888,Vanessa Fudalla,75,80,77,64,73,54,68,81,80,84,82,67,80,63,58,72,45,55,70,66,60,75,58,70,77,76,63,67,58,33,68,44,75,74,69,58,ST,3,3,Left,"155cm / 5'1""",54kg / 119lb,CAM,22,Germany,GPFBL,RB Leipzig,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vanessa-fudalla/265377,,,,,
16740,579,1888,Patri Gavira,75,73,53,65,68,75,78,75,71,35,45,65,60,59,69,45,69,69,74,69,58,65,64,71,74,70,77,75,67,78,75,70,82,71,82,75,CB,3,2,Left,"171cm / 5'7""",68kg / 150lb,,35,Spain,Liga F,UD Tenerife,"Bruiser, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patri-gavira/272232,,,,,
16741,580,1888,Léna Goetsch,75,76,46,65,65,73,71,74,78,48,43,59,41,45,49,53,70,44,73,61,61,62,69,72,70,66,65,75,62,74,75,72,73,86,66,63,RB,3,3,Right,"171cm / 5'7""",62kg / 137lb,,24,France,Arkema PL,Dijon FCO,"Intercept, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lena-goetsch/265879,,,,,
16742,581,1888,Lina Hausicke,75,67,67,73,71,71,68,63,71,61,67,68,66,58,74,71,66,67,76,78,70,70,64,71,74,75,67,73,55,74,73,69,65,74,63,73,CDM,3,3,Right,"176cm / 5'9""",66kg / 146lb,CM,26,Germany,GPFBL,SV Werder Bremen,"Aerial, Intercept, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lina-hausicke/265116,,,,,
16743,582,1888,Shelby Hogan,75,78,70,77,73,44,72,44,45,9,10,58,15,8,24,32,12,9,27,30,11,10,48,41,74,16,34,9,12,12,12,9,64,35,68,14,GK,2,1,Right,"180cm / 5'11""",69kg / 152lb,,26,United States,NWSL,Portland Thorns,Deflector,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shelby-hogan/267219,78.0,70.0,77.0,72.0,73.0
16744,583,1888,Ceri Holland,75,78,71,71,76,67,72,78,78,77,71,77,70,66,52,74,70,55,74,70,68,76,70,77,76,78,66,74,54,56,74,73,74,79,72,64,CM,3,3,Right,"165cm / 5'5""",57kg / 126lb,CAM,26,Wales,Barclays WSL,Liverpool,"Power Shot, Press Proven, Relentless, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ceri-holland/266922,,,,,
